office,authority,mcfd_reg,agency,sda_desc,lsa_desc,off_name,city,open_dt,close_dt,off_type,afterhrs,apt_num,addr1_txt,addr2_txt,post_cd,phone_num,community,lha,lha_name,lat,lng
QJM,4 - North,4 - North,Ministry Of Children And Family Development,SDA 42 - North Central/Peace Region,"LSA - NE- Early Years, CYMH & CYSN",Cymh North Peace,Fort St John,2011/04/01,2024/03/31,District,N,,#200 - 9900 - 100th Avenue, ,V1J5S7, ,FORT ST. JOHN,532,Peace River North,56.2466834,-120.8460443
QJN,4 - North,4 - North,Ministry Of Children And Family Development,SDA 42 - North Central/Peace Region,LSA - NE Guardianship Resource Permanency,Ne Collaborative Practice,Dawson Creek,2011/04/01,2024/03/31,District,N,,"Suite 205, 1508 102nd Avenue", ,V1G2E2, ,DAWSON CREEK,531,Peace River South,55.7598781,-120.2449123
QJO,4 - North,4 - North,Ministry Of Children And Family Development,SDA 42 - North Central/Peace Region,LSA - NE Child Protection Youth Probation,Northeast Youth Probation,Fort St John,2011/04/01,2024/03/31,District,N,,#200 - 9900 - 100th Avenue, ,V1J5S7, ,FORT ST. JOHN,532,Peace River North,56.2466834,-120.8460443
QJX,4 - North,4 - North,Ministry Of Children And Family Development,SDA 42 - North Central/Peace Region,LSA - NE Guardianship Resource Permanency,Director Of Operations Guardian Resource Permanency,Dawson Creek,2011/04/01,2024/03/31,District,N,,"Suite 205, 1508 102nd Avenue", ,V1G2E2, ,DAWSON CREEK,531,Peace River South,55.7598781,-120.2449123
QJY,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Director Of Operations Aboriginal Services Peace Liard,Dawson Creek,2010/04/01,2024/03/31,District,N,,"Suite 205, 1508 102nd Avenue", ,V1G2E2, ,DAWSON CREEK,531,Peace River South,55.7598781,-120.2449123
QJZ,4 - North,4 - North,Ministry Of Children And Family Development,SDA 42 - North Central/Peace Region,LSA - NE Child Protection Youth Probation,Director Of Operations-Child Protect Youth Prob,Fort St John,2010/04/01,2024/03/31,District,N,,#200 - 9900 - 100th Avenue, ,V1J5S7, ,FORT ST. JOHN,532,Peace River North,56.2466834,-120.8460443
QKA,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},"Director, Policy & Standards",Prince George,2000/04/01,2024/03/31, ,N,,#462 1011 4th Avenue, ,V2L3H9, ,PRINCE GEORGE,524,Prince George,53.9147872,-122.7421549
QKB,4 - North,4 - North,Ministry Of Children And Family Development,SDA 42 - North Central/Peace Region,LSA - NE Guardianship Resource Permanency,Ne Guardianship Resource Permanency,Dawson Creek,2000/04/01,2024/03/31, ,N,,"Suite 205, 1508 102nd Avenue", ,V1G2E2, ,DAWSON CREEK,531,Peace River South,55.7598781,-120.2449123
QKE,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Dir Of Practice-North Central,Prince George,2004/04/01,2024/03/31, ,N,,#462 1011 4th Avenue, ,V2L3H9, ,PRINCE GEORGE,524,Prince George,53.9147872,-122.7421549
QKF,4 - North,4 - North,Ministry Of Children And Family Development,SDA 42 - North Central/Peace Region,LSA - Prince George & Area 2,Adoptions Prince George,Prince George,2004/04/01,2024/03/31, ,N,,1040 Third Avenue, ,V2L5S2, ,PRINCE GEORGE,524,Prince George,53.9160069,-122.7418148
QKG,4 - North,4 - North,Ministry Of Children And Family Development,SDA 42 - North Central/Peace Region,LSA - NE Guardianship Resource Permanency,Adoptions Dawson Creek,Dawson Creek,2004/04/01,2024/03/31, ,N,,"Suite 205, 1508 102nd Avenue", ,V1G2E2, ,DAWSON CREEK,531,Peace River South,55.7598781,-120.2449123
QKH,4 - North,4 - North,Ministry Of Children And Family Development,SDA 42 - North Central/Peace Region,LSA - NE Guardianship Resource Permanency,Adoptions Fort St. John,Fort St John,2004/04/01,2024/03/31, ,N,,#200 - 9900 - 100th Avenue, ,V1J5S7, ,FORT ST. JOHN,532,Peace River North,56.2466834,-120.8460443
QKJ,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Terrace/Kitimat,Adoptions Terrace,Terrace,2004/04/01,2024/03/31, ,N,,"Suite 400, 4545 Lazelle Avenue", ,V8G4E1, ,TERRACE,517,Terrace,54.5171903,-128.5847996
QKK,4 - North,4 - North,Ministry Of Children And Family Development,SDA 42 - North Central/Peace Region,LSA - Quesnel,Adoption Quesnel,Quesnel,2004/04/01,2024/03/31, ,N,,159 Kinchant Street, ,V2J2R1, ,QUESNEL,521,Quesnel,52.9751849,-122.4934023
QKL,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Bulkley/Hazeltons,Adoptions Smithers,Smithers,2004/04/01,2024/03/31, ,N,,"2nd Fl, 3793 Alfred Avenue", ,V0J2N0, ,SMITHERS,514,Smithers,54.7779242,-127.1747189
QKM,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Haida Gwaii/ Rupert,Permanency & Collaborative Practice Team,Smithers,2011/04/01,2024/03/31,District,N,,"2nd Fl, 3793 Alfred Avenue", ,V0J2N0, ,SMITHERS,514,Smithers,54.7779242,-127.1747189
QKN,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Dir Of Practice-Northwest,Hazelton,2011/04/01,2024/03/31,District,N,,4215 Government Street, ,V0J1Y0, ,HAZELTON,513,Upper Skeena,55.2558293,-127.6788783
QLA,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - NW CYSN & Early Years,Director Of Operations - Cysn & Early Years,Terrace,2000/04/01,2024/03/31, ,N,,400-4545 Lazelle Avenue, ,V8J4E1, ,PRINCE RUPERT,512,Prince Rupert,54.5171903,-128.5847996
QLC,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Prince Rupert  Team 3,Prince Rupert,2000/04/01,2024/03/31,District,N,,"Suite 580, 309 2nd Avenue West", ,V8J3T1, ,PRINCE RUPERT,512,Prince Rupert,54.3136145,-130.3247311
QMA,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,{Office not assigned to an LSA},Northwest Eds,Terrace,2000/04/01,2024/03/31, ,N,,400-4545 Lazelle Avenue, ,V8J4E1, ,PRINCE RUPERT,512,Prince Rupert,54.5171903,-128.5847996
QMB,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Terrace/Kitimat,Terrace Team 1,Terrace,2000/04/01,2024/03/31,District,N,,"Suite 34, 3412 Kalum Street", ,V8G4T2, ,TERRACE,517,Terrace,54.5214151,-128.5851128
QMC,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Terrace/Kitimat,Kitimat,Kitimat,2000/04/01,2024/03/31, ,N,,795 South Lahakas Boulevard, ,V8C1G2, ,KITIMAT,515,Kitimat,54.0520861,-128.6552046
QMD,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Haida Gwaii/ Rupert,Prince Rupert Team 1,Prince Rupert,2000/04/01,2024/03/31,District,N,,"Suite 580, 309 2nd Avenue West", ,V8J3T1, ,PRINCE RUPERT,512,Prince Rupert,54.3136145,-130.3247311
QME,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Haida Gwaii/ Rupert,Haida Gwaii,Daajing Giids,2000/04/01,2024/03/31,District,N,,214 3rd Avenue, ,V0T1S0, ,DAAJING GIIDS,510,Haida Gwaii,53.2708936,-131.9824567
QMF,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,"LSA - Stikine , NW YJ & CYMH",Nw Youth Justice,Smithers,2000/04/01,2024/03/31,District,N,,"2nd Fl, 3793 Alfred Avenue", ,V0J2N0, ,SMITHERS,514,Smithers,54.7779242,-127.1747189
QMG,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},"Child & Youth Mental Health, N/Bv",Smithers,2000/04/01,2024/03/31,District,N,,"2nd Fl, 3793 Alfred Avenue", ,V0J2N0, ,SMITHERS,514,Smithers,54.7779242,-127.1747189
QMH,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,"LSA - Stikine , NW YJ & CYMH","Cymh-Terrace, Kitimat & Ecdc",Kitimat,2002/04/01,2024/03/31,District,N,,795 South Lahakas Boulevard, ,V8C1G2, ,KITIMAT,515,Kitimat,54.0520861,-128.6552046
QMI,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,"LSA - Stikine , NW YJ & CYMH",Cymh Team 4,Daajing Giids,2005/04/01,2024/03/31, ,N,,214 3rd Avenue, ,V0T1S0, ,DAAJING GIIDS,510,Haida Gwaii,53.2708936,-131.9824567
QMJ,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Haida Gwaii/ Rupert,Prince Rupert Team 3,Prince Rupert,2004/04/01,2024/03/31, ,N,,"Suite 580, 309 2nd Avenue West", ,V8J3T1, ,PRINCE RUPERT,512,Prince Rupert,54.3136145,-130.3247311
QMK,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Haida Gwaii/ Rupert,Prince Rupert Team 2,Prince Rupert,2004/04/01,2024/03/31, ,N,,"Suite 580, 309 2nd Avenue West", ,V8J3T1, ,PRINCE RUPERT,512,Prince Rupert,54.3136145,-130.3247311
QML,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Terrace/Kitimat,Terrace Team 2,Terrace,2004/04/01,2024/03/31, ,N,,"Suite 34, 3412 Kalum Street", ,V8G4T2, ,TERRACE,517,Terrace,54.5214151,-128.5851128
QMM,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Terrace/Kitimat,Terrace Resources,Terrace,2004/04/01,2024/03/31, ,N,,"Suite 34, 3412 Kalum Street", ,V8G4T2, ,TERRACE,517,Terrace,54.5214151,-128.5851128
QMN,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Haida Gwaii/ Rupert,Prince Rupert Resources,Prince Rupert,2004/04/01,2024/03/31, ,N,,"Suite 580, 309 2nd Avenue West", ,V8J3T1, ,PRINCE RUPERT,512,Prince Rupert,54.3136145,-130.3247311
QMO,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Haida Gwaii/ Rupert,Haida Gwaii Resources,Daajing Giids,2005/04/01,2024/03/31,District,N,,214 3rd Avenue, ,V0T1S0, ,DAAJING GIIDS,510,Haida Gwaii,53.2708936,-131.9824567
QMP,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,"LSA - Stikine , NW YJ & CYMH",Stikine Resources,Dease Lake,2004/04/01,2024/03/31, ,N,,Bag 2000,Bag 2000,V0C1L0, ,DEASE LAKE,516,Stikine,58.4388788,-129.9971675
QMQ,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Terrace/Kitimat,Kitimat Resources,Kitimat,2004/04/01,2024/03/31, ,N,,795 South Lahakas Boulevard, ,V8C1G2, ,KITIMAT,515,Kitimat,54.0520861,-128.6552046
QMR,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Terrace/Kitimat,Terrace Aboriginal,Terrace,2005/04/01,2024/03/31,District,N,,3412 Kalum Street,,V8G4T2, ,TERRACE,517,Terrace,54.5218567,-128.5862379
QMS,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Kitimat Aboriginal,Kitimat,2005/04/01,2024/03/31,District,N,,795 Lahakas Blvd S.,,V8C1G2, ,KITIMAT,515,Kitimat,54.0533344,-128.6557739
QMT,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Haida Gwaii/ Rupert,Prince Rupert Aboriginal,Prince Rupert,2005/04/01,2024/03/31,District,N,,309 2nd Avenue W.,,V8J3T1, ,PRINCE RUPERT,512,Prince Rupert,54.3137638,-130.3249063
QMU,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Haida Gwaii/ Rupert,Haida Gwaii Aboriginal,Queen Charlotte,2005/04/01,2024/03/31,District,N,,214 3rd Avenue,Po Box 279,V0T1S0, ,DAAJING GIIDS,510,Haida Gwaii,53.2608,-132.148
QMV,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,"LSA - Stikine , NW YJ & CYMH",Stikine Aboriginal,Dease Lake,2005/04/01,2024/03/31,District,N,,"Box 247, G.C. Highway 37", ,V0C1L0, ,DEASE LAKE,516,Stikine,58.4333333,-130.0241667
QMW,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Terrace/Kitimat,Terrace Team 3 Guardianship,Terrace,2007/04/01,2024/03/31,District,N,,"Suite 34, 3412 Kalum Street", ,V8G4T2, ,TERRACE,517,Terrace,54.5214151,-128.5851128
QMX,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Terrace/Kitimat,Director Of Operations Terrace/Kitimat,Terrace,2011/04/01,2024/03/31,District,N,,400-4545 Lazelle Avenue, ,V8J4E1, ,PRINCE RUPERT,512,Prince Rupert,54.5171903,-128.5847996
QMY,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,{Office not assigned to an LSA},Northwest Aboriginal Services Mgr,Prince Rupert,2010/04/01,2024/03/31,District,N,,"Suite 580, 309 2nd Avenue West", ,V8J3T1, ,PRINCE RUPERT,512,Prince Rupert,54.3136145,-130.3247311
QMZ,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Haida Gwaii/ Rupert,Director Of Operations Haida Gwaii/ Rupert,Prince Rupert,2010/04/01,2024/03/31,District,N,,"Suite 580, 309 2nd Avenue West", ,V8J3T1, ,PRINCE RUPERT,512,Prince Rupert,54.3136145,-130.3247311
QNA,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,"LSA - Stikine , NW YJ & CYMH",Director Of Operations & Stikine & Nw Youth Justice,Terrace,2000/04/01,2024/03/31,District,N,,"Suite 400, 4545 Lazelle Avenue", ,V8G4E1, ,TERRACE,517,Terrace,54.5171903,-128.5847996
QNC,4 - North,4 - North,Ministry Of Children And Family Development,SDA 41 - North Coast/Bulkley Nechako,LSA - Terrace/Kitimat,Rural & Remote Nw Team,Terrace,2001/04/01,2024/03/31,District,N,,"Suite 400, 4545 Lazelle Avenue", ,V8G4E1, ,TERRACE,517,Terrace,54.5171903,-128.5847996
QPC,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Adoptions Prince George,Prince George,2001/04/01,2024/03/31,District,N,,1040 Third Avenue, ,V2L5S2, ,PRINCE GEORGE,524,Prince George,53.9160069,-122.7418148
QQA,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},"Director, Quality Assurance Practice",Prince George,2010/04/01,2024/03/31,Regional,N,,#462 1011 4th Avenue, ,V2L3H9, ,PRINCE GEORGE,524,Prince George,53.9147872,-122.7421549
QQB,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Family Services/Resources,Quesnel,2001/04/01,2024/03/31,District,N,,163 Kinchant Street, ,V2J2R1, ,QUESNEL,521,Quesnel,52.9752032,-122.4937728
QQC,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Quesnel Team 1,Quesnel,2001/04/01,2024/03/31,District,N,,163 Kinchant Street, ,V2J2R1, ,QUESNEL,521,Quesnel,52.9752032,-122.4937728
QQD,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Quesnel Team 2,Quesnel,2001/04/01,2024/03/31,District,N,,163 Kinchant Street, ,V2J2R1, ,QUESNEL,521,Quesnel,52.9752032,-122.4937728
QRA,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Mgr - Child And Youth Mental Health,Prince George,2004/04/01,2024/03/31,District,N,,#462 1011 4th Avenue, ,V2L3H9, ,PRINCE GEORGE,524,Prince George,53.9147872,-122.7421549
QSA,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Dir Corp Serv,Prince George,2004/04/01,2024/03/31, ,N,,#462 1011 4th Avenue, ,V2L3H9, ,PRINCE GEORGE,524,Prince George,53.9147872,-122.7421549
QSB,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Finance & Administration,Prince George,2004/04/01,2024/03/31, ,N,,#462 1011 4th Avenue, ,V2L3H9, ,PRINCE GEORGE,524,Prince George,53.9147872,-122.7421549
QSC,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Human Resources,Prince George,2004/04/01,2024/03/31, ,N,,#462 1011 4th Avenue, ,V2L3H9, ,PRINCE GEORGE,524,Prince George,53.9147872,-122.7421549
QSE,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Strategic Planning,Quesnel,2011/04/01,2024/03/31, ,N,,159 Kinchant Street, ,V2J2R1, ,QUESNEL,521,Quesnel,52.9751849,-122.4934023
QSF,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Data & Performance Mgt,Prince George,2011/04/01,2024/03/31, ,N,,#462 1011 4th Avenue, ,V2L3H9, ,PRINCE GEORGE,524,Prince George,53.9147872,-122.7421549
QTA,4 - North,4 - North,Ministry Of Children And Family Development,SDA 42 - North Central/Peace Region,"LSA - NE- Early Years, CYMH & CYSN","Director Of Operations - Ne - Early Years, Cymh & Cysn",Dawson Creek,2005/04/01,2024/03/31,District,N,,"Suite 205, 1508 102nd Avenue", ,V1G2E2, ,DAWSON CREEK,531,Peace River South,55.7598781,-120.2449123
QTB,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Fort St. John,Fort St. John,2005/04/01,2024/03/31,District,N,,10615 102nd Street,,V1J5L3, ,FORT ST. JOHN,532,Peace River North,56.2525914,-120.8507661
QTC,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Smithers,Smithers,2005/04/01,2024/03/31,District,N,,2nd Flr  3793 Alfred Ave,,V0J2N0, ,SMITHERS,514,Smithers,55.0274069,-127.3323874
QTD,4 - North,4 - North,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Terrace,Terrace,2005/04/01,2024/03/31,District,N,,4545 Lazelle Avenue,,V8G4E1, ,TERRACE,517,Terrace,54.5171491,-128.5850134
QVA,4 - North,4 - North,Ministry Of Children And Family Development,SDA 42 - North Central/Peace Region,LSA - CYSN & Early Years,Es/Sncic  Pr George,Prince George,2008/04/01,2024/03/31,District,N,,1441 - 7th Avenue, ,V2L3P3, ,PRINCE GEORGE,524,Prince George,53.9143758,-122.7508331
QVB,4 - North,4 - North,Ministry Of Children And Family Development,SDA 42 - North Central/Peace Region,LSA - CYSN & Early Years,Es/Sncic Mackenzie,Mackenzie,2008/04/01,2024/03/31,District,N,,Box 2020  540 Mackenzie,Blvd,V0J2C0, ,MACKENZIE,524,Prince George,55.3357516,-123.090103
QVC,4 - North,4 - North,Ministry Of Children And Family Development,SDA 42 - North Central/Peace Region,LSA - CYSN & Early Years,Es/Sncic Mcbride/Valemount,Prince George,2008/04/01,2024/03/31,District,N,,#463 1011 4th Ave,,V2L3H9, ,PRINCE GEORGE,524,Prince George,53.9151409,-122.7431651
